Company Name	Status	LeadId	Date	User Email
Team Designers and Associates	On-hold	DCAA3CE7	2024-01-19	Reply@Team Designers and Associates.com
Team Uno	Disqualified	A259AE70	2024-03-28	Reply@Team Uno.com
Techo Solutions	Proposal Sent	68B7B880	2024-04-22	Reply@Techo Solutions.com
Terra	Reengaged	C2405263	2024-03-02	Reply@Terra.com
Terra Nova Garden Services	Negotiation	1A005F46	2024-02-13	Reply@Terra Nova Garden Services.com
The Flying Bear	Closed-Lost	906D6D9E	2024-05-01	Reply@The Flying Bear.com
The Fox and Hound	Disqualified	CAB49EEB	2024-01-22	Reply@The Fox and Hound.com
The Flying Hippo	Contacted	2F1ABC47	2024-03-19	Reply@The Flying Hippo.com
The Goose and Duck	Nurturing	12626BB2	2024-03-31	Reply@The Goose and Duck.com
The Happy Bear	Closed-Lost	166E49E3	2024-03-26	Reply@The Happy Bear.com
The High Heelers	Closed-Won	D0B94B17	2024-01-29	Reply@The High Heelers.com
The Independent Planners	Warm 	84DCD423	2024-04-04	Reply@The Independent Planners.com
The Jolly Farmer	Referral	F7407F28	2024-02-06	Reply@The Jolly Farmer.com
The Lawn Guru	Warm 	8E09168B	2024-02-14	Reply@The Lawn Guru.com
The Network Chef	Nurturing	4D5AF29A	2024-04-08	Reply@The Network Chef.com
The Pink Pig Tavern	New	B51E41AB	2024-04-14	Reply@The Pink Pig Tavern.com
The Polka Dot Bear Tavern	Reengaged	D18ACC18	2024-02-10	Reply@The Polka Dot Bear Tavern.com
The Serendipity Dip	Nurturing	DAC42146	2024-02-08	Reply@The Serendipity Dip.com
The Spotted Cougar	Negotiation	7DA0CA93	2024-04-16	Reply@The Spotted Cougar.com
The White Rabbit	Proposal Sent	CBAFBA9A	2024-04-04	Reply@The White Rabbit.com
The White Swan	New	9FA1D1CF	2024-01-10	Reply@The White Swan.com
Titania	Disqualified	43BB5D9B	2024-02-12	Reply@Titania.com
Total Network Development	New	60EF473F	2024-02-28	Reply@Total Network Development.com
Total Quality	Contacted	5E9D7741	2024-01-24	Reply@Total Quality.com
Total Serve	Referral	0EE525C1	2024-04-04	Reply@Total Serve.com
Total Sources	Negotiation	5305A161	2024-01-02	Reply@Total Sources.com
Total Yard Maintenance	New	FDEAED09	2024-04-08	Reply@Total Yard Maintenance.com
Total Yard Management	Referral	DB5BB68C	2024-01-19	Reply@Total Yard Management.com
Universal Design Partners	Qualified	9022CC1A	2024-04-26	Reply@Universal Design Partners.com
Universo Realtors	Contacted	C0D4F124	2024-01-26	Reply@Universo Realtors.com
Vari-Tec	Warm 	C5B4B1AA	2024-04-12	Reply@Vari-Tec.com
Veramons	Warm 	C64F5268	2024-04-13	Reply@Veramons.com
Vibrant Man	Qualified	6C691F76	2024-01-04	Reply@Vibrant Man.com
Vitagee	Cold	60A3DD68	2024-05-01	Reply@Vitagee.com
VitaGrey	Nurturing	5121EAC8	2024-04-10	Reply@VitaGrey.com
Vitamax Health Food Center	Closed-Lost	B6246465	2024-01-06	Reply@Vitamax Health Food Center.com
Wealth Zone Group	Warm 	EDFD499A	2024-04-08	Reply@Wealth Zone Group.com
Wealthy Ideas	On-hold	BF01EEA3	2024-04-23	Reply@Wealthy Ideas.com
Webcom Business Services	Contacted	C5D1D16E	2024-04-21	Reply@Webcom Business Services.com
Wise Appraisals	Closed-Lost	D0A4FAD5	2024-02-23	Reply@Wise Appraisals.com
Wise Solutions	Warm 	A7784D02	2024-04-21	Reply@Wise Solutions.com
World of Fun	In Progress	9ED121CF	2024-04-05	Reply@World of Fun.com
WWW Realty	Reengaged	4B428E8A	2024-02-25	Reply@WWW Realty.com
Xray Eye & Vision Clinics	Cold	D301DCCA	2024-01-11	Reply@Xray Eye & Vision Clinics.com
Zephyr Investments	Closed-Won	614C9BD2	2024-03-28	Reply@Zephyr Investments.com
Zig Zag Children Clothes	New	CD067519	2024-02-18	Reply@Zig Zag Children Clothes.com
a21	Reengaged	1A47DFF4	2024-03-23	Reply@a21.com
Aaron's, Inc.	Reengaged	3BBF5EBF	2024-01-24	Reply@Aaron's, Inc..com
Abbott Laboratories	Contacted	3C364187	2024-04-07	Reply@Abbott Laboratories.com
Abercrombie & Fitch	Closed-Won	D23F83B2	2024-04-15	Reply@Abercrombie & Fitch.com
ABM Industries	Contacted	DB8544DC	2024-02-11	Reply@ABM Industries.com
ABX Air	Contacted	00B84580	2024-01-08	Reply@ABX Air.com
AC Lens	Proposal Sent	25579A89	2024-03-27	Reply@AC Lens.com
ACCO Brands	Warm 	E1BF3300	2024-02-14	Reply@ACCO Brands.com
Accuquote	Disqualified	3BCDC175	2024-03-18	Reply@Accuquote.com
Ace Hardware	Nurturing	57E8BE3F	2024-04-11	Reply@Ace Hardware.com
Acme Brick Company	In Progress	CF049D88	2024-01-26	Reply@Acme Brick Company.com
ACN Inc.	Disqualified	05A36F5B	2024-04-29	Reply@ACN Inc..com
Activision Blizzard	Disqualified	D78B2CC7	2024-02-20	Reply@Activision Blizzard.com
Acuity Brands	New	7DF35F9D	2024-02-13	Reply@Acuity Brands.com
ADC Telecommunications	Negotiation	FF7EB3F5	2024-04-19	Reply@ADC Telecommunications.com
Adaptec	On-hold	F065F7A5	2024-04-25	Reply@Adaptec.com
Adobe Systems Inc.	Contacted	E08F13BB	2024-02-20	Reply@Adobe Systems Inc..com
Advance Auto Parts	Nurturing	11923F85	2024-02-23	Reply@Advance Auto Parts.com
Advanced Micro Devices	On-hold	2D2320E1	2024-04-13	Reply@Advanced Micro Devices.com
Advanced Processing & Imaging	Proposal Sent	0BFA3A6F	2024-03-29	Reply@Advanced Processing & Imaging.com
AECOM	Nurturing	2BEF2747	2024-01-27	Reply@AECOM.com
Aéropostale	Proposal Sent	8F66188B	2024-03-05	Reply@Aéropostale.com
AES Corporation	Negotiation	0DCDFC00	2024-02-27	Reply@AES Corporation.com
Aetna	In Progress	571A420E	2024-02-24	Reply@Aetna.com
Affiliated Computer Services	Proposal Sent	A7CF3F73	2024-01-29	Reply@Affiliated Computer Services.com
Aflac	Disqualified	B5D57C49	2024-03-19	Reply@Aflac.com
AGCO	Closed-Lost	F573B871	2024-03-10	Reply@AGCO.com
Agilent Technologies	Qualified	6194B1AE	2024-03-18	Reply@Agilent Technologies.com
AGL Resources	Closed-Lost	933AE8BA	2024-01-18	Reply@AGL Resources.com
Agriprocessors	In Progress	1CEE1A6D	2024-03-15	Reply@Agriprocessors.com
Air Products & Chemicals	New	9E333DBC	2024-02-17	Reply@Air Products & Chemicals.com
Airgas	Contacted	40ADD183	2024-03-29	Reply@Airgas.com
AirTran Holdings	Reengaged	347086C9	2024-04-15	Reply@AirTran Holdings.com
AK Steel Holding	Cold	1A7A12C4	2024-04-29	Reply@AK Steel Holding.com
Albemarle Corporation	In Progress	A4E5AB28	2024-04-29	Reply@Albemarle Corporation.com
Albertsons LLC	Closed-Lost	344005B0	2024-02-16	Reply@Albertsons LLC.com
Alcoa	Cold	1EBB5B95	2024-04-28	Reply@Alcoa.com
Aleris International	Closed-Won	7F58096F	2024-03-20	Reply@Aleris International.com
Alexander & Baldwin	Disqualified	52B535FD	2024-03-04	Reply@Alexander & Baldwin.com
Alienware	Closed-Lost	375F177D	2024-01-27	Reply@Alienware.com
Allegheny Energy	Contacted	127F34E6	2024-02-08	Reply@Allegheny Energy.com
Allegheny Technologies	Reengaged	ADF221AE	2024-02-13	Reply@Allegheny Technologies.com
Allen Organ Company	Negotiation	20149479	2024-04-04	Reply@Allen Organ Company.com
Allergan	In Progress	C8D506F1	2024-05-01	Reply@Allergan.com
Alliant Energy	New	E37BAE2E	2024-04-16	Reply@Alliant Energy.com
Alliant Techsystems	Proposal Sent	7C1FC6B5	2024-03-03	Reply@Alliant Techsystems.com
Allstate	Contacted	40DC5F46	2024-02-17	Reply@Allstate.com
Aloha Airlines	Closed-Lost	2AE01786	2024-04-18	Reply@Aloha Airlines.com
Altec Lansing	Qualified	58293942	2024-03-09	Reply@Altec Lansing.com
Altria Group (formerly Philip Morris Companies)	In Progress	28EB4559	2024-03-30	Reply@Altria Group (formerly Philip Morris Companies).com
Always (product)	Closed-Won	1C54038A	2024-04-12	Reply@Always (product).com
Amazon.com	Warm 	2DF676B0	2024-02-13	Reply@Amazon.com.com
AMC Entertainment	Nurturing	788A50F8	2024-04-30	Reply@AMC Entertainment.com
Advanced Micro Devices	In Progress	F2C9C270	2024-01-14	Reply@Advanced Micro Devices.com
Ameren	In Progress	1E7F2DD6	2024-01-18	Reply@Ameren.com
America Online	New	BFC4B95E	2024-01-30	Reply@America Online.com
American Axle	Warm 	55932B07	2024-01-28	Reply@American Axle.com
American Apparel	Qualified	9E3141CF	2024-01-28	Reply@American Apparel.com
American Broadcasting Company	Reengaged	F7FC4758	2024-04-25	Reply@American Broadcasting Company.com
American Eagle Outfitters	Disqualified	7E4BF0F3	2024-03-31	Reply@American Eagle Outfitters.com
American Electric Power	Proposal Sent	BD237ED4	2024-03-17	Reply@American Electric Power.com
American Express	Proposal Sent	B8B740B1	2024-01-31	Reply@American Express.com
American Family Insurance	Nurturing	87860232	2024-04-29	Reply@American Family Insurance.com
American Financial Group	Negotiation	3D814814	2024-03-27	Reply@American Financial Group.com
American Greetings	In Progress	74C4588C	2024-02-18	Reply@American Greetings.com
American Home Mortgage	Nurturing	CB39DBA4	2024-01-07	Reply@American Home Mortgage.com
American International Group	Closed-Lost	3869F5C0	2024-02-01	Reply@American International Group.com
American Reprographics Company	In Progress	1811353A	2024-04-30	Reply@American Reprographics Company.com
Amerigroup	Nurturing	E99BFED5	2024-02-05	Reply@Amerigroup.com
Ameriprise Financial	In Progress	BBD58AAB	2024-02-08	Reply@Ameriprise Financial.com
AmerisourceBergen	Closed-Won	F9864C5C	2024-03-24	Reply@AmerisourceBergen.com
AMETEK	In Progress	562839B3	2024-03-21	Reply@AMETEK.com
Amgen	Negotiation	E049E5C2	2024-02-10	Reply@Amgen.com
Amkor Technology	Closed-Lost	36A965F2	2024-04-17	Reply@Amkor Technology.com
Amphenol Corporation	Reengaged	10A07E0D	2024-03-30	Reply@Amphenol Corporation.com
AMR Corporation	Closed-Won	2F633394	2024-02-28	Reply@AMR Corporation.com
American Airlines	Qualified	939CB4C6	2024-04-24	Reply@American Airlines.com
Amtrak (National Railroad Passenger Corporation)	Disqualified	12AC00BE	2024-03-17	Reply@Amtrak (National Railroad Passenger Corporation).com
Amy's Kitchen	Proposal Sent	F6271E4E	2024-03-16	Reply@Amy's Kitchen.com
Anadarko Petroleum Corporation	Closed-Lost	2F493E02	2024-04-05	Reply@Anadarko Petroleum Corporation.com
Analog Devices	In Progress	DD545A1D	2024-03-09	Reply@Analog Devices.com
AnaSpec	Qualified	4E12D159	2024-02-01	Reply@AnaSpec.com
Anchor Bay Entertainment	Negotiation	15B0B764	2024-01-15	Reply@Anchor Bay Entertainment.com
AND1	On-hold	CDF1204B	2024-03-31	Reply@AND1.com
Anixter International	Closed-Won	78622FE6	2024-01-04	Reply@Anixter International.com
Ann Taylor	Cold	6C0E294D	2024-03-31	Reply@Ann Taylor.com
Antec	Qualified	C7C9B8AF	2024-02-06	Reply@Antec.com
AOL	On-hold	A0B44FEA	2024-04-18	Reply@AOL.com
Aon Corporation	New	285930E9	2024-02-13	Reply@Aon Corporation.com
Apache Software Foundation	Closed-Lost	B3DBBDF6	2024-01-22	Reply@Apache Software Foundation.com
Apollo Group	New	19E370D7	2024-04-01	Reply@Apollo Group.com
Applebee's	Closed-Won	6111802E	2024-03-06	Reply@Applebee's.com
Apple Inc.	Closed-Won	96003C73	2024-01-20	Reply@Apple Inc..com
Applied Biosystems	Disqualified	0F71C0CB	2024-02-15	Reply@Applied Biosystems.com
Applied Industrial Technologies	Warm 	01761CC3	2024-04-15	Reply@Applied Industrial Technologies.com
Applied Materials	Closed-Won	EA20C38B	2024-03-29	Reply@Applied Materials.com
Aramark	On-hold	FD386A8D	2024-04-30	Reply@Aramark.com
Arbitron	Nurturing	0E4488E6	2024-02-21	Reply@Arbitron.com
Arch Coal	Referral	67A80270	2024-01-26	Reply@Arch Coal.com
Archer Daniels Midland	New	373B3B4D	2024-01-27	Reply@Archer Daniels Midland.com
Arctic Cat	Nurturing	5CA97232	2024-05-01	Reply@Arctic Cat.com
Ariba	Qualified	DEE8CA09	2024-01-08	Reply@Ariba.com
Arizona Stock Exchange	Referral	130B9CCD	2024-03-29	Reply@Arizona Stock Exchange.com
Arkeia Software	Proposal Sent	60B8581B	2024-04-29	Reply@Arkeia Software.com
Armstrong World Industries	Cold	B3E61B78	2024-04-14	Reply@Armstrong World Industries.com
Arrow Electronics	Closed-Won	E8945E9A	2024-01-05	Reply@Arrow Electronics.com
Arryx	Nurturing	D546DB56	2024-03-21	Reply@Arryx.com
ArvinMeritor	New	8DE2AB49	2024-03-25	Reply@ArvinMeritor.com
ASARCO (American Smelting And Refining Company)	Closed-Won	00FAC596	2024-03-25	Reply@ASARCO (American Smelting And Refining Company).com
Asbury Automotive Group	Nurturing	0BBF9E63	2024-03-27	Reply@Asbury Automotive Group.com
Ashland Inc.	Nurturing	8AB56AA3	2024-01-18	Reply@Ashland Inc..com
AskMeNow	Qualified	D58646F2	2024-03-31	Reply@AskMeNow.com
Aspyr Media	Contacted	1A97FBA9	2024-04-04	Reply@Aspyr Media.com
Assurant	Proposal Sent	776948E3	2024-01-16	Reply@Assurant.com
Atmos Energy	Closed-Lost	6A58143B	2024-02-15	Reply@Atmos Energy.com
AT&T	On-hold	10BAAD32	2024-02-06	Reply@AT&T.com
Audiovox	New	384B1798	2024-01-13	Reply@Audiovox.com
Atari	Qualified	6EBEFCEB	2024-03-11	Reply@Atari.com
Autodesk	Referral	DCA32854	2024-03-09	Reply@Autodesk.com
Autoliv	Closed-Won	B5CA5292	2024-01-04	Reply@Autoliv.com
Automatic Data Processing	New	F676F874	2024-03-30	Reply@Automatic Data Processing.com
AutoNation	Closed-Lost	512C4059	2024-03-31	Reply@AutoNation.com
Auto-Owners Insurance	Qualified	8FFDFCD4	2024-03-24	Reply@Auto-Owners Insurance.com
AutoZone	Contacted	EB59AE64	2024-02-16	Reply@AutoZone.com
Avaya	Closed-Won	E7FEC51E	2024-02-11	Reply@Avaya.com
Avery Dennison	Negotiation	B5121ACC	2024-03-03	Reply@Avery Dennison.com
Avis Budget Group	Referral	CA05784B	2024-04-20	Reply@Avis Budget Group.com
Avnet	Reengaged	262FD99C	2024-01-16	Reply@Avnet.com
Avon Products	Nurturing	53D4C242	2024-01-06	Reply@Avon Products.com
AVST	Nurturing	6BA93BF1	2024-03-17	Reply@AVST.com
Babcock and Wilcox	Closed-Won	04E3AEB3	2024-03-05	Reply@Babcock and Wilcox.com
Bain & Company	On-hold	CE42C08D	2024-02-27	Reply@Bain & Company.com
Bain Capital	Reengaged	90DF3738	2024-03-23	Reply@Bain Capital.com
Baker Hughes	Qualified	D2D0B4AE	2024-02-05	Reply@Baker Hughes.com
Baldor Electric Company	Reengaged	C04E8DA1	2024-02-06	Reply@Baldor Electric Company.com
Ball Corp.	Contacted	99E8E367	2024-04-17	Reply@Ball Corp..com
Bank of America	Referral	8EE55F5F	2024-03-23	Reply@Bank of America.com
Bank of New York Mellon	Warm 	EFCB4032	2024-01-08	Reply@Bank of New York Mellon.com
Barnes & Noble	Qualified	0DFF99D5	2024-01-18	Reply@Barnes & Noble.com
Bath & Body Works	Reengaged	8852A670	2024-02-01	Reply@Bath & Body Works.com
Baxter International	Reengaged	7F7672CF	2024-03-22	Reply@Baxter International.com
Bebo	Nurturing	6C2D1BF3	2024-03-01	Reply@Bebo.com
BB&T Corporation	Closed-Won	C9B6BAEE	2024-04-03	Reply@BB&T Corporation.com
B/E Aerospace	Reengaged	A6AD320F	2024-01-30	Reply@B/E Aerospace.com
Bealls	Negotiation	3DFCB86A	2024-01-14	Reply@Bealls.com
BearingPoint	Contacted	B47C7050	2024-01-10	Reply@BearingPoint.com
Beazer Homes USA	Negotiation	9D1A17AD	2024-04-08	Reply@Beazer Homes USA.com
Bechtel	Closed-Lost	1590E520	2024-04-08	Reply@Bechtel.com
Beckman Coulter	In Progress	0A6EAA6E	2024-01-11	Reply@Beckman Coulter.com
Becton Dickinson	Nurturing	2646492E	2024-02-03	Reply@Becton Dickinson.com
Bed Bath & Beyond	Nurturing	E805036E	2024-04-14	Reply@Bed Bath & Beyond.com
Belk	Proposal Sent	169D524A	2024-03-10	Reply@Belk.com
Belkin	Closed-Lost	66502B9E	2024-01-15	Reply@Belkin.com
Bellwether Technology Corporation	Reengaged	71AA1DF0	2024-03-30	Reply@Bellwether Technology Corporation.com
Bemis Manufacturing Company	Negotiation	6617F98F	2024-02-24	Reply@Bemis Manufacturing Company.com
Benchmark Electronics	New	4464D42D	2024-03-26	Reply@Benchmark Electronics.com
W. R. Berkley	Closed-Lost	67F5CB41	2024-01-02	Reply@W. R. Berkley.com
Berkshire Hathaway	Negotiation	109DEAD1	2024-04-15	Reply@Berkshire Hathaway.com
Berry Plastics	Reengaged	F29BAAAA	2024-02-23	Reply@Berry Plastics.com
Best Buy	In Progress	7909AAB5	2024-03-15	Reply@Best Buy.com
BFG Technologies	On-hold	A43C1AEB	2024-02-01	Reply@BFG Technologies.com
Big Lots	Referral	FC6CD883	2024-02-14	Reply@Big Lots.com
Biggby Coffee	Qualified	1C09192E	2024-03-14	Reply@Biggby Coffee.com
Bio-Rad Laboratories	Warm 	522EAD63	2024-01-11	Reply@Bio-Rad Laboratories.com
Biomet	New	E325103C	2024-01-22	Reply@Biomet.com
Birdwell	Nurturing	983275D8	2024-04-01	Reply@Birdwell.com
BJ Services Company	Reengaged	50C8C492	2024-04-20	Reply@BJ Services Company.com
BJ's Wholesale Club	Closed-Lost	B31D8B9C	2024-01-13	Reply@BJ's Wholesale Club.com
Black & Decker	Qualified	300D7C70	2024-01-02	Reply@Black & Decker.com
BlackRock	Warm 	1D547E99	2024-04-06	Reply@BlackRock.com
Blockbuster Inc.	Proposal Sent	4EFAE7EB	2024-01-19	Reply@Blockbuster Inc..com
BlueLinx Holdings	Closed-Won	20449CB6	2024-03-29	Reply@BlueLinx Holdings.com
Blyth, Inc.	Referral	7A6C8ED0	2024-02-27	Reply@Blyth, Inc..com
BMC Software	Contacted	B53D354A	2024-04-19	Reply@BMC Software.com
BNSF Railway	On-hold	295AC4DC	2024-03-22	Reply@BNSF Railway.com
Bob Evans Restaurants	Closed-Won	516E40B7	2024-02-26	Reply@Bob Evans Restaurants.com
Boeing	Cold	E84F6AED	2024-04-03	Reply@Boeing.com
Boise Cascade	On-hold	D1D84BF4	2024-01-09	Reply@Boise Cascade.com
Borders Group	Warm 	A38F0048	2024-03-25	Reply@Borders Group.com
BorgWarner	Proposal Sent	E253D08D	2024-03-15	Reply@BorgWarner.com
Bosch Brewing Company	Cold	3002CA77	2024-01-05	Reply@Bosch Brewing Company.com
Bose Corporation	New	44945AB3	2024-02-11	Reply@Bose Corporation.com
Boston Acoustics	On-hold	E0790FFE	2024-03-15	Reply@Boston Acoustics.com
Boston Scientific	New	9B6E1F03	2024-04-28	Reply@Boston Scientific.com
Boyd Gaming	Reengaged	CA9CB4E0	2024-01-23	Reply@Boyd Gaming.com
Bradley Pharmaceuticals	Referral	09EAEAA6	2024-01-28	Reply@Bradley Pharmaceuticals.com
Briggs & Stratton	Proposal Sent	5D55B4E8	2024-02-28	Reply@Briggs & Stratton.com
Brightpoint	Qualified	67258972	2024-04-03	Reply@Brightpoint.com
Brinks	On-hold	955841B4	2024-03-08	Reply@Brinks.com
Brinker International	Negotiation	BDB10D0E	2024-01-10	Reply@Brinker International.com
Bristol-Myers Squibb	Referral	FCC08A2D	2024-04-15	Reply@Bristol-Myers Squibb.com
Broadcom	New	A9C396A3	2024-02-17	Reply@Broadcom.com
Brookdale Senior Living	Disqualified	83F56D90	2024-03-13	Reply@Brookdale Senior Living.com
Brown-Forman Corporation	New	32B283E2	2024-04-29	Reply@Brown-Forman Corporation.com
Brunswick Corporation	Closed-Lost	74EC9FF3	2024-02-07	Reply@Brunswick Corporation.com
Bucyrus International	Nurturing	5CC82984	2024-01-19	Reply@Bucyrus International.com
Burger King Holdings	Contacted	5A8EFFA3	2024-03-07	Reply@Burger King Holdings.com
Burlington Coat Factory	Negotiation	B6597AB0	2024-01-16	Reply@Burlington Coat Factory.com
Bushmaster Firearms International	Closed-Lost	CCA42818	2024-01-27	Reply@Bushmaster Firearms International.com
Butler America	Cold	008440C0	2024-01-02	Reply@Butler America.com
CA, Inc.	New	01987C80	2024-03-02	Reply@CA, Inc..com
Calista Corporation	Qualified	1F64CE5B	2024-03-03	Reply@Calista Corporation.com
Calpine	Nurturing	B2E1340B	2024-04-14	Reply@Calpine.com
Capital One	Negotiation	311C46B3	2024-04-24	Reply@Capital One.com
Carnival Corporation & plc	Reengaged	EAF62BD0	2024-04-06	Reply@Carnival Corporation & plc.com
Carnival Cruise Lines	Disqualified	E4EEE779	2024-01-15	Reply@Carnival Cruise Lines.com
Cartoon Network Studios	Negotiation	65117F27	2024-04-10	Reply@Cartoon Network Studios.com
Casco Bay Lines	In Progress	6E53F270	2024-02-28	Reply@Casco Bay Lines.com
Caterpillar Inc.	New	2B612CFB	2024-02-02	Reply@Caterpillar Inc..com
CBS Corporation	Warm 	21471F8D	2024-03-28	Reply@CBS Corporation.com
CDI Corporation	Closed-Won	88574CF5	2024-02-02	Reply@CDI Corporation.com
Cerner Corporation	Closed-Won	6FC5B7DD	2024-03-09	Reply@Cerner Corporation.com
C.H. Robinson Worldwide	Qualified	5F899A1F	2024-02-01	Reply@C.H. Robinson Worldwide.com
Chem-Dry	Cold	925FBD4A	2024-04-12	Reply@Chem-Dry.com
Chevron	Reengaged	D259545C	2024-01-13	Reply@Chevron.com
ChexSystems	New	3167C907	2024-04-28	Reply@ChexSystems.com
Chicago Bridge & Iron Company	In Progress	30A8BE9E	2024-03-12	Reply@Chicago Bridge & Iron Company.com
Chugach Alaska Corporation	Disqualified	5FD27AA4	2024-02-29	Reply@Chugach Alaska Corporation.com
Chrysler	Cold	9E73BD76	2024-04-26	Reply@Chrysler.com
CIGNA	Cold	BE80A633	2024-01-20	Reply@CIGNA.com
Citigroup	Disqualified	507559D7	2024-01-03	Reply@Citigroup.com
Citrix	Proposal Sent	ACBD9DA2	2024-03-05	Reply@Citrix.com
Cisco Systems, Inc.	Proposal Sent	945C2CC2	2024-01-14	Reply@Cisco Systems, Inc..com
CKE Restaurants	Proposal Sent	A36D3DFD	2024-03-01	Reply@CKE Restaurants.com
Clear Channel Communications	Nurturing	10ABF59C	2024-02-22	Reply@Clear Channel Communications.com
CNA	Negotiation	C1FBA173	2024-01-01	Reply@CNA.com
CNET	In Progress	558AE14B	2024-01-03	Reply@CNET.com
The Coca-Cola Company	Negotiation	D8DA9DC3	2024-03-08	Reply@The Coca-Cola Company.com
Cogent Communications	Nurturing	4E9D47F2	2024-01-19	Reply@Cogent Communications.com
Cognizant Technology Solutions	New	EB776EB0	2024-04-16	Reply@Cognizant Technology Solutions.com
Cole Haan	Contacted	BEFADED3	2024-03-13	Reply@Cole Haan.com
Colgate-Palmolive	Closed-Won	ED55339A	2024-02-23	Reply@Colgate-Palmolive.com
Colt Defense	On-hold	4774AA0C	2024-02-17	Reply@Colt Defense.com
Colt's Manufacturing Company	Contacted	F99F23DF	2024-01-08	Reply@Colt's Manufacturing Company.com
Columbia Pictures	Negotiation	AD132C7F	2024-03-29	Reply@Columbia Pictures.com
Columbia Sussex	Nurturing	2C4F9C8F	2024-03-23	Reply@Columbia Sussex.com
Comcast	In Progress	0E289C31	2024-03-18	Reply@Comcast.com
Comodo	Closed-Won	B6376DBE	2024-01-11	Reply@Comodo.com
ConocoPhillips	On-hold	57CB2032	2024-03-11	Reply@ConocoPhillips.com
